Ct OIII SII NII OII Ha Hb
21462 7.1748E+36 2.3885E+35 7.2482E+35 1.3381E+36 7.5327E+37 2.7097E+37
21463 3.7020E+37 4.1747E+36 8.3163E+35 2.1433E+37 4.7204E+38 1.6788E+38
21464 3.1495E+37 1.8134E+36 3.6954E+35 9.3962E+36 4.2306E+38 1.5013E+38
21465 1.0913E+37 4.3798E+35 4.5645E+35 2.7935E+36 1.2869E+38 4.6332E+37
21466 5.6434E+36 2.6542E+35 9.2291E+35 2.0117E+36 7.7964E+37 2.8215E+37
21467 6.5446E+36 2.5257E+35 8.1101E+35 1.6030E+36 7.6654E+37 2.7658E+37
21468 3.0351E+37 4.2871E+36 9.0179E+35 2.4077E+37 4.7249E+38 1.6848E+38
21469 2.3206E+37 9.6454E+35 5.8652E+35 5.5786E+36 2.6957E+38 9.6618E+37
21470 4.4303E+37 4.1205E+36 7.6989E+35 1.8550E+37 4.7233E+38 1.6742E+38
21471 4.9532E+37 4.1022E+36 7.2384E+35 1.6712E+37 4.7470E+38 1.6748E+38
21472 4.1925E+36 1.3864E+35 1.3168E+36 7.7234E+35 4.4861E+37 1.6191E+37
21473 1.8422E+37 5.8709E+35 5.6005E+35 3.0654E+36 1.8414E+38 6.5919E+37
21474 2.8595E+37 1.1726E+36 7.1028E+35 6.3586E+36 3.2516E+38 1.1600E+38
21475 7.1120E+36 2.0628E+35 1.8717E+34 1.0760E+36 4.3723E+37 1.5706E+37
21476 2.1203E+36 1.2880E+35 1.5599E+36 1.0515E+36 3.9126E+37 1.4324E+37
21477 9.3512E+36 4.6027E+35 9.2465E+35 3.4900E+36 1.3042E+38 4.7062E+37
21478 7.6320E+36 2.2331E+35 2.0130E+36 1.1387E+36 7.4183E+37 2.6611E+37
21479 7.7005E+36 2.2388E+35 6.3833E+35 1.1497E+36 7.4027E+37 2.6535E+37
21480 6.5190E+36 2.5229E+35 1.4404E+36 1.5963E+36 7.6739E+37 2.7694E+37
21481 2.7772E+36 2.2145E+35 2.9077E+34 1.9468E+36 4.0082E+37 1.4751E+37
21482 5.5759E+36 2.6453E+35 2.9074E+36 1.9862E+36 7.8232E+37 2.8325E+37
21483 1.4136E+37 4.3023E+35 7.0719E+35 2.2143E+36 1.3812E+38 4.9469E+37
21484 7.7698E+36 5.0560E+35 6.4289E+35 4.1595E+36 1.3519E+38 4.8788E+37
21485 3.0339E+37 1.4016E+36 8.8137E+35 7.5844E+36 3.6658E+38 1.3053E+38
21486 2.4751E+37 1.5520E+36 6.0175E+35 9.8378E+36 3.6979E+38 1.3242E+38
21487 4.5038E+36 1.2997E+35 1.1587E+36 6.6243E+35 4.3813E+37 1.5739E+37
21488 4.6939E+36 2.9065E+35 2.0221E+36 2.3840E+36 8.1959E+37 2.9669E+37
21489 7.1494E+36 2.3861E+35 1.2875E+36 1.3330E+36 7.5398E+37 2.7129E+37
21490 4.4283E+37 4.1198E+36 1.3688E+36 1.8542E+37 4.7229E+38 1.6741E+38
21491 7.6854E+36 2.2386E+35 1.1307E+36 1.1417E+36 7.4129E+37 2.6579E+37
21492 1.2136E+37 6.2453E+35 7.2254E+35 4.7406E+36 1.7267E+38 6.2248E+37
21493 1.8402E+37 5.8696E+35 9.9574E+35 3.0622E+36 1.8418E+38 6.5941E+37
21494 7.1109E+36 2.0627E+35 3.3282E+34 1.0758E+36 4.3725E+37 1.5706E+37
21495 2.0501E+37 1.6149E+36 1.1794E+36 1.1587E+37 3.6940E+38 1.3256E+38
21496 6.5565E+36 2.2216E+35 2.1371E+34 1.2800E+36 4.4871E+37 1.6206E+37
21497 1.0873E+37 4.3757E+35 1.4420E+36 2.7832E+36 1.2882E+38 4.6387E+37
21498 1.0899E+37 4.3783E+35 8.1143E+35 2.7898E+36 1.2873E+38 4.6352E+37
21499 7.1046E+36 2.3817E+35 2.2850E+36 1.3240E+36 7.5523E+37 2.7184E+37
21500 1.3090E+37 4.5770E+35 1.4323E+36 2.5775E+36 1.3972E+38 5.0191E+37
21501 1.2068E+37 3.5469E+35 3.2419E+34 1.8429E+36 7.4019E+37 2.6546E+37
21502 2.5060E+37 9.0303E+35 9.1593E+35 4.8050E+36 2.6650E+38 9.5254E+37
21503 4.9240E+37 4.0937E+36 1.2940E+36 1.6828E+37 4.7440E+38 1.6743E+38
21504 5.6189E+36 2.6510E+35 1.6389E+36 2.0025E+36 7.8060E+37 2.8254E+37
21505 7.6757E+36 2.2367E+35 1.1340E+36 1.1457E+36 7.4082E+37 2.6562E+37
21506 4.9512E+37 4.1015E+36 1.2870E+36 1.6706E+37 4.7466E+38 1.6747E+38
21507 4.9479E+37 4.1008E+36 2.2880E+36 1.6697E+37 4.7461E+38 1.6746E+38
21508 7.7569E+36 5.0539E+35 1.1427E+36 4.1525E+36 1.3526E+38 4.8813E+37
21509 3.0334E+37 4.2862E+36 1.6032E+36 2.4065E+37 4.7247E+38 1.6848E+38
21510 1.6606E+37 2.1757E+36 1.6787E+36 1.5037E+37 4.2199E+38 1.5133E+38
21511 7.1401E+36 2.0642E+35 1.0391E+35 1.0611E+36 4.3748E+37 1.5714E+37
21512 1.2116E+37 3.5489E+35 1.7998E+35 1.8175E+36 7.4072E+37 2.6564E+37
21513 6.5560E+36 2.2216E+35 3.8002E+34 1.2799E+36 4.4872E+37 1.6207E+37
21514 4.3814E+36 1.8182E+35 3.3691E+34 1.2495E+36 3.5952E+37 1.3097E+37
21515 2.2165E+37 6.8101E+35 3.5545E+35 3.5052E+36 1.3813E+38 4.9500E+37
21516 1.0829E+37 4.3712E+35 2.5615E+36 2.7716E+36 1.2897E+38 4.6450E+37
21517 9.3275E+36 4.5998E+35 1.6431E+36 3.4809E+36 1.3051E+38 4.7102E+37
21518 2.8891E+37 9.2973E+35 4.9910E+35 4.8318E+36 1.8424E+38 6.5997E+37
21519 3.4174E+37 1.1591E+36 6.4037E+35 6.0869E+36 2.2378E+38 8.0111E+37
21520 1.4207E+37 5.9379E+35 6.3398E+35 3.8044E+36 1.7074E+38 6.1433E+37
21521 6.0581E+36 4.9870E+35 6.6985E+34 4.3729E+36 8.3451E+37 3.0297E+37
21522 7.1458E+36 2.0647E+35 3.2866E+34 1.0620E+36 4.3742E+37 1.5710E+37
21523 3.9253E+37 1.4297E+36 8.1876E+35 7.6020E+36 2.6650E+38 9.5314E+37
21524 1.3960E+37 4.2871E+35 3.9773E+36 2.1967E+36 1.3843E+38 4.9623E+37
21525 2.6347E+37 1.2464E+36 7.9662E+35 7.2572E+36 3.2781E+38 1.1730E+38
21526 4.4505E+37 1.8260E+36 1.1028E+36 9.8515E+36 3.2124E+38 1.1469E+38
21527 9.2112E+36 4.5853E+35 5.1781E+36 3.4367E+36 1.3099E+38 4.7298E+37
21528 4.7779E+37 2.2802E+36 1.4462E+36 1.2307E+37 3.7261E+38 1.3273E+38
21529 3.7756E+36 1.9373E+35 3.8936E+34 1.5167E+36 3.7173E+37 1.3625E+37
21530 1.4090E+37 4.2971E+35 1.2606E+36 2.2174E+36 1.3811E+38 4.9476E+37
21531 4.9252E+37 2.8786E+36 1.8589E+36 1.4872E+37 4.2320E+38 1.5028E+38
21532 1.1919E+37 4.1372E+35 2.2868E+36 2.3189E+36 1.2724E+38 4.5726E+37
21533 3.0301E+37 1.4018E+36 8.8381E+35 7.6080E+36 3.6662E+38 1.3055E+38
21534 2.1791E+37 7.3191E+35 7.1849E+35 3.8609E+36 2.2369E+38 8.0033E+37
21535 7.6935E+36 5.0436E+35 3.6051E+36 4.1180E+36 1.3558E+38 4.8942E+37
21536 4.6528E+36 2.8993E+35 3.5855E+36 2.3619E+36 8.2167E+37 2.9752E+37
21537 1.2118E+37 6.2432E+35 1.2844E+36 4.7337E+36 1.7274E+38 6.2277E+37
21538 4.4250E+37 4.1188E+36 2.4334E+36 1.8531E+37 4.7225E+38 1.6740E+38
21539 6.5502E+36 2.2210E+35 1.2014E+35 1.2787E+36 4.4882E+37 1.6211E+37
21540 1.1099E+37 3.8146E+35 2.0852E+35 2.1922E+36 7.5479E+37 2.7180E+37
21541 1.4062E+37 4.2966E+35 2.2335E+36 2.2025E+36 1.3829E+38 4.9552E+37
21542 3.1474E+37 1.8131E+36 1.1684E+36 9.3914E+36 4.2303E+38 1.5012E+38
21543 2.1767E+37 7.3177E+35 1.2775E+36 3.8572E+36 2.2375E+38 8.0059E+37
21544 1.8488E+37 6.6119E+35 3.7039E+35 3.8110E+36 1.2729E+38 4.5773E+37
21545 6.5539E+36 2.2214E+35 6.7571E+34 1.2795E+36 4.4875E+37 1.6208E+37
21546 1.2066E+37 3.5468E+35 5.7647E+34 1.8426E+36 7.4022E+37 2.6548E+37
21547 2.6285E+37 9.9642E+35 5.7781E+35 5.7954E+36 1.8616E+38 6.6890E+37
21548 2.5497E+37 1.9215E+36 7.5142E+35 1.1564E+37 4.1915E+38 1.4973E+38
21549 7.6416E+36 2.2348E+35 2.0071E+36 1.1347E+36 7.4229E+37 2.6627E+37
21550 3.1004E+37 1.2407E+36 7.3915E+35 7.2662E+36 2.2575E+38 8.1065E+37
21551 3.5665E+37 1.5406E+36 9.4937E+35 9.0885E+36 2.7023E+38 9.6953E+37
21552 1.8427E+37 5.8737E+35 9.9301E+35 3.0524E+36 1.8426E+38 6.5969E+37
21553 3.0303E+37 4.2846E+36 2.8498E+36 2.4043E+37 4.7242E+38 1.6847E+38
21554 3.6967E+37 4.1725E+36 2.6281E+36 2.1404E+37 4.7195E+38 1.6787E+38
21555 1.4155E+37 5.9330E+35 2.0031E+36 3.7908E+36 1.7092E+38 6.1507E+37
21556 9.9987E+36 6.8690E+35 8.9272E+35 5.6270E+36 1.7810E+38 6.4219E+37
21557 3.9543E+37 1.8853E+36 1.2068E+36 1.1174E+37 3.1572E+38 1.1313E+38
21558 3.7716E+36 1.9367E+35 1.2308E+35 1.5150E+36 3.7183E+37 1.3629E+37
21559 2.2074E+37 6.8074E+35 6.4001E+34 3.5525E+36 1.3801E+38 4.9460E+37
21560 4.3772E+36 1.8177E+35 1.0651E+35 1.2482E+36 3.5961E+37 1.3100E+37
21561 4.2303E+37 2.2885E+36 1.5196E+36 1.3495E+37 3.6123E+38 1.2922E+38
21562 8.3090E+36 4.3585E+35 2.8241E+35 3.4026E+36 7.9244E+37 2.8721E+37
21563 1.7023E+37 6.2419E+35 2.0082E+36 3.5428E+36 1.8598E+38 6.6774E+37
21564 9.6784E+36 4.0912E+35 2.4376E+35 2.8031E+36 7.7458E+37 2.7982E+37
21565 4.4031E+37 2.9706E+36 2.0094E+36 1.6650E+37 4.2046E+38 1.4995E+38
21566 1.3690E+37 7.5552E+35 5.0308E+35 5.8837E+36 1.3211E+38 4.7730E+37
21567 1.4096E+37 5.9274E+35 3.5588E+36 3.7753E+36 1.7112E+38 6.1593E+37
21568 1.5421E+37 8.6410E+35 1.0347E+36 6.5348E+36 2.2971E+38 8.2728E+37
21569 1.6041E+37 7.0880E+35 4.3363E+35 4.8597E+36 1.2981E+38 4.6791E+37
21570 1.7692E+37 1.0253E+36 6.9881E+35 7.9725E+36 1.7466E+38 6.3038E+37
21571 1.1840E+37 4.1302E+35 4.0594E+36 2.3032E+36 1.2748E+38 4.5829E+37
21572 2.0839E+37 9.6118E+35 6.0232E+35 6.6074E+36 1.7202E+38 6.1961E+37
21573 2.2394E+37 1.4202E+36 9.9979E+35 1.0970E+37 2.3195E+38 8.3628E+37
21574 2.6590E+37 1.3295E+36 8.6326E+35 9.1539E+36 2.2895E+38 8.2392E+37
21575 2.4044E+37 1.5947E+36 1.1376E+36 1.2259E+37 2.5526E+38 9.1992E+37
21576 1.1109E+37 3.8156E+35 6.5958E+34 2.1943E+36 7.5461E+37 2.7172E+37
21577 3.0715E+37 1.6829E+36 1.1293E+36 1.1561E+37 2.7789E+38 9.9914E+37
21578 2.7739E+37 2.1503E+36 1.5897E+36 1.6138E+37 3.2143E+38 1.1567E+38
21579 1.1930E+37 6.2214E+35 7.1964E+36 4.6619E+36 1.7352E+38 6.2598E+37
21580 3.3185E+37 1.9769E+36 1.3604E+36 1.3501E+37 3.1438E+38 1.1293E+38
21581 2.1083E+37 2.0234E+36 1.4734E+36 1.3513E+37 4.2202E+38 1.5110E+38
21582 2.9493E+37 2.6860E+36 2.0225E+36 1.9380E+37 3.7406E+38 1.3439E+38
21583 1.6958E+37 6.2369E+35 3.5684E+36 3.5300E+36 1.8617E+38 6.6858E+37
21584 3.5850E+37 2.5324E+36 1.8031E+36 1.6835E+37 3.7297E+38 1.3372E+38
21585 3.0164E+37 3.2546E+36 2.4293E+36 2.2021E+37 4.1899E+38 1.5025E+38
21586 9.8333E+36 8.6691E+35 1.1954E+35 7.5337E+36 1.3747E+38 4.9721E+37
21587 3.6758E+37 3.0606E+36 2.1852E+36 1.9317E+37 4.1688E+38 1.4917E+38
21588 1.4188E+37 5.9362E+35 1.1271E+36 3.7995E+36 1.7081E+38 6.1460E+37
21589 1.8195E+37 5.8555E+35 5.5878E+36 3.0296E+36 1.8469E+38 6.6177E+37
21590 1.1110E+37 3.8157E+35 3.7092E+34 2.1946E+36 7.5458E+37 2.7170E+37
21591 2.8608E+37 1.1723E+36 1.2591E+36 6.3336E+36 3.2512E+38 1.1599E+38
21592 7.1438E+36 2.0645E+35 5.8441E+34 1.0617E+36 4.3744E+37 1.5712E+37
21593 9.2853E+36 4.5946E+35 2.9183E+36 3.4649E+36 1.3069E+38 4.7173E+37
21594 1.4043E+37 4.2935E+35 2.2398E+36 2.2099E+36 1.3823E+38 4.9529E+37
21595 9.9815E+36 6.8664E+35 1.5868E+36 5.6176E+36 1.7819E+38 6.4253E+37
21596 3.7742E+36 1.9371E+35 6.9230E+34 1.5161E+36 3.7177E+37 1.3626E+37
21597 1.8367E+37 5.8672E+35 1.7701E+36 3.0567E+36 1.8427E+38 6.5981E+37
21598 9.8970E+36 6.8536E+35 5.0073E+36 5.5711E+36 1.7862E+38 6.4428E+37
21599 2.4998E+37 9.0242E+35 1.6330E+36 4.8154E+36 2.6647E+38 9.5256E+37
21600 9.6883E+36 4.0923E+35 7.7107E+34 2.8061E+36 7.7436E+37 2.7973E+37
21601 7.1089E+36 2.0625E+35 5.9180E+34 1.0755E+36 4.3728E+37 1.5708E+37
21602 4.9205E+37 4.0929E+36 2.3004E+36 1.6818E+37 4.7435E+38 1.6742E+38
21603 2.7940E+37 1.5097E+36 9.9996E+35 8.7229E+36 3.7294E+38 1.3321E+38
21604 1.8190E+37 8.2100E+35 9.0931E+35 5.2885E+36 2.2751E+38 8.1786E+37
21605 2.8768E+37 9.2942E+35 8.9829E+34 4.8948E+36 1.8407E+38 6.5940E+37
21606 2.2070E+37 6.8071E+35 1.1381E+35 3.5519E+36 1.3802E+38 4.9462E+37
21607 1.2086E+37 6.2396E+35 2.2827E+36 4.7216E+36 1.7287E+38 6.2331E+37
21608 8.3184E+36 4.3598E+35 8.9336E+34 3.4067E+36 7.9218E+37 2.8710E+37
21609 1.2126E+37 3.5497E+35 5.6929E+34 1.8191E+36 7.4059E+37 2.6558E+37
21610 1.8329E+37 5.8671E+35 3.1371E+36 3.0370E+36 1.8450E+38 6.6079E+37
21611 4.9424E+37 4.0988E+36 4.0671E+36 1.6683E+37 4.7453E+38 1.6745E+38
21612 1.8120E+37 8.2043E+35 2.8738E+36 5.2702E+36 2.2775E+38 8.1887E+37
21613 1.1105E+37 3.8152E+35 1.1728E+35 2.1935E+36 7.5467E+37 2.7174E+37
21614 7.1339E+36 2.0637E+35 1.8472E+35 1.0600E+36 4.3758E+37 1.5718E+37
21615 3.1431E+37 1.8136E+36 1.1712E+36 9.4170E+36 4.2309E+38 1.5015E+38
21616 1.2105E+37 3.5480E+35 3.1997E+35 1.8157E+36 7.4089E+37 2.6572E+37
21617 2.2144E+37 6.8085E+35 6.3194E+35 3.5018E+36 1.3816E+38 4.9516E+37
21618 1.8043E+37 8.1982E+35 5.1070E+36 5.2500E+36 2.2802E+38 8.1999E+37
21619 2.5027E+37 9.0261E+35 9.1840E+35 4.8200E+36 2.6643E+38 9.5232E+37
21620 2.8863E+37 9.2954E+35 8.8738E+35 4.8274E+36 1.8428E+38 6.6017E+37
21621 3.4141E+37 1.1589E+36 1.1386E+36 6.0817E+36 2.2383E+38 8.0135E+37
21622 3.9213E+37 1.4294E+36 1.4558E+36 7.5955E+36 2.6654E+38 9.5336E+37
21623 7.6226E+36 5.0319E+35 6.3937E+36 4.0793E+36 1.3595E+38 4.9088E+37
21624 2.0091E+37 7.7733E+35 2.5697E+36 4.4458E+36 2.2559E+38 8.0949E+37
21625 4.4770E+37 1.8573E+36 2.0026E+36 1.0021E+37 3.2522E+38 1.1610E+38
21626 1.5455E+37 5.6041E+35 5.6414E+36 3.1462E+36 1.6948E+38 6.0900E+37
21627 4.7448E+37 2.2229E+36 2.4950E+36 1.2006E+37 3.6683E+38 1.3072E+38
21628 4.9194E+37 2.8741E+36 3.3009E+36 1.4848E+37 4.2292E+38 1.5019E+38
21629 1.8505E+37 6.6136E+35 1.1716E+35 3.8147E+36 1.2726E+38 4.5759E+37
21630 1.5397E+37 8.6387E+35 1.8395E+36 6.5258E+36 2.2980E+38 8.2767E+37
21631 1.5152E+37 8.6144E+35 1.0316E+37 6.4312E+36 2.3083E+38 8.3189E+37
21632 2.0014E+37 7.7680E+35 4.5672E+36 4.4306E+36 2.2582E+38 8.1048E+37
21633 1.3979E+37 4.2903E+35 3.9660E+36 2.1893E+36 1.3850E+38 4.9647E+37
21634 2.1798E+37 7.3226E+35 1.2741E+36 3.8453E+36 2.2384E+38 8.0091E+37
21635 2.1520E+37 7.3034E+35 7.1742E+36 3.8187E+36 2.2435E+38 8.0338E+37
21636 1.1690E+37 8.5184E+35 1.1274E+36 6.9310E+36 2.1460E+38 7.7343E+37
21637 1.1568E+37 8.5014E+35 6.3254E+36 6.8632E+36 2.1524E+38 7.7596E+37
21638 1.2544E+37 1.1807E+36 1.6601E+35 1.0161E+37 1.8076E+38 6.5309E+37
21639 2.1725E+37 7.3153E+35 2.2712E+36 3.8507E+36 2.2385E+38 8.0106E+37
21640 2.8538E+37 1.1720E+36 2.2452E+36 6.3483E+36 3.2516E+38 1.1601E+38
21641 1.7742E+37 1.0940E+36 1.3511E+36 8.2040E+36 2.7875E+38 1.0029E+38
21642 2.8763E+37 9.2939E+35 1.5974E+35 4.8940E+36 1.8408E+38 6.5944E+37
21643 3.0249E+37 4.2818E+36 5.0636E+36 2.4004E+37 4.7234E+38 1.6844E+38
21644 3.4025E+37 1.1587E+36 1.1520E+35 6.1631E+36 2.2357E+38 8.0040E+37
21645 3.7670E+36 1.9360E+35 2.1878E+35 1.5130E+36 3.7196E+37 1.3634E+37
21646 2.0829E+37 1.0235E+36 3.7044E+36 6.5894E+36 2.7354E+38 9.8262E+37
21647 8.2982E+36 4.3569E+35 5.0199E+35 3.3980E+36 7.9274E+37 2.8733E+37
21648 1.3672E+37 7.5527E+35 8.9425E+35 5.8758E+36 1.3216E+38 4.7751E+37
21649 2.1681E+37 7.3159E+35 4.0267E+36 3.8272E+36 2.2412E+38 8.0221E+37
21650 1.7667E+37 1.0250E+36 1.2422E+36 7.9617E+36 1.7473E+38 6.3067E+37
21651 1.8499E+37 6.6130E+35 2.0832E+35 3.8134E+36 1.2727E+38 4.5764E+37
21652 2.2362E+37 1.4199E+36 1.7774E+36 1.0955E+37 2.3204E+38 8.3666E+37
21653 1.8165E+37 8.2081E+35 1.6167E+36 5.2821E+36 2.2759E+38 8.1821E+37
21654 3.0318E+37 1.4015E+36 1.5672E+36 7.5806E+36 3.6659E+38 1.3054E+38
21655 2.4009E+37 1.5944E+36 2.0225E+36 1.2243E+37 2.5536E+38 9.2035E+37
21656 2.7694E+37 2.1496E+36 2.8258E+36 1.6116E+37 3.2151E+38 1.1570E+38
21657 2.0734E+37 1.0226E+36 6.5825E+36 6.5635E+36 2.7377E+38 9.8367E+37
21658 8.3151E+36 4.3593E+35 1.5884E+35 3.4052E+36 7.9228E+37 2.8714E+37
21659 2.9443E+37 2.6853E+36 3.5954E+36 1.9353E+37 3.7413E+38 1.3443E+38
21660 3.0111E+37 3.2532E+36 4.3175E+36 2.1987E+37 4.1899E+38 1.5026E+38
21661 1.9876E+37 7.7588E+35 8.1140E+36 4.4036E+36 2.2623E+38 8.1227E+37
21662 1.8511E+37 6.6139E+35 6.5886E+34 3.8158E+36 1.2725E+38 4.5753E+37
21663 1.2122E+37 3.5494E+35 1.0123E+35 1.8185E+36 7.4064E+37 2.6560E+37
21664 2.3106E+37 9.6375E+35 3.2962E+36 5.5583E+36 2.6977E+38 9.6714E+37
21665 1.8304E+37 5.8630E+35 3.1457E+36 3.0469E+36 1.8441E+38 6.6051E+37
21666 1.1669E+37 8.5155E+35 2.0040E+36 6.9195E+36 2.1471E+38 7.7385E+37
21667 1.2030E+37 6.2331E+35 4.0549E+36 4.7001E+36 1.7310E+38 6.2426E+37
21668 2.3011E+37 9.6300E+35 5.8581E+36 5.5391E+36 2.6997E+38 9.6806E+37
21669 1.6058E+37 7.0899E+35 1.3717E+35 4.8649E+36 1.2977E+38 4.6774E+37
21670 2.6311E+37 9.9663E+35 1.8275E+35 5.8007E+36 1.8611E+38 6.6869E+37
21671 7.1054E+36 2.0622E+35 1.0522E+35 1.0749E+36 4.3733E+37 1.5710E+37
21672 1.6292E+37 9.6713E+35 1.1753E+37 7.1974E+36 2.5416E+38 9.1559E+37
21673 2.8769E+37 1.8817E+36 1.2615E+36 1.0374E+37 4.2246E+38 1.5048E+38
21674 2.0919E+37 1.0246E+36 1.1726E+36 6.6150E+36 2.7337E+38 9.8181E+37
21675 2.4698E+37 9.0045E+35 9.1698E+36 4.7678E+36 2.6698E+38 9.5513E+37
21676 1.2062E+37 3.5465E+35 1.0250E+35 1.8420E+36 7.4027E+37 2.6550E+37
21677 1.5356E+37 8.6347E+35 3.2696E+36 6.5098E+36 2.2997E+38 8.2839E+37
21678 1.3314E+37 1.0693E+36 8.1271E+36 8.5183E+36 2.6004E+38 9.3687E+37
21679 1.3707E+37 7.5575E+35 1.5914E+35 5.8909E+36 1.3206E+38 4.7711E+37
21680 2.2184E+37 6.8115E+35 1.1242E+35 3.5081E+36 1.3810E+38 4.9487E+37
21681 1.4549E+37 1.4679E+36 2.0944E+35 1.2473E+37 2.1756E+38 7.8554E+37
21682 2.4947E+37 9.0209E+35 2.9032E+36 4.8074E+36 2.6656E+38 9.5299E+37
21683 2.8574E+37 1.1724E+36 1.2629E+36 6.3549E+36 3.2516E+38 1.1600E+38
21684 3.4019E+37 1.1587E+36 2.0485E+35 6.1622E+36 2.2358E+38 8.0044E+37
21685 2.6302E+37 9.9656E+35 3.2497E+35 5.7988E+36 1.8613E+38 6.6876E+37
21686 9.8024E+36 6.8391E+35 8.8829E+36 5.5188E+36 1.7913E+38 6.4627E+37
21687 3.9094E+37 1.4303E+36 1.4732E+35 7.6982E+36 2.6641E+38 9.5287E+37
21688 1.8219E+37 5.8596E+35 5.5726E+36 3.0198E+36 1.8477E+38 6.6204E+37
21689 3.0240E+37 1.4013E+36 2.7943E+36 7.5972E+36 3.6663E+38 1.3057E+38
21690 1.7714E+37 1.0937E+36 2.4023E+36 8.1932E+36 2.7886E+38 1.0034E+38
21691 2.5032E+37 9.0284E+35 1.6286E+36 4.8004E+36 2.6654E+38 9.5278E+37
21692 2.4890E+37 9.0192E+35 5.1466E+36 4.7781E+36 2.6678E+38 9.5398E+37
21693 1.3461E+37 1.0711E+36 1.4479E+36 8.6012E+36 2.5926E+38 9.3376E+37
21694 4.9318E+37 4.0956E+36 7.2264E+36 1.6653E+37 4.7436E+38 1.6740E+38
21695 2.3098E+37 1.2664E+36 4.7551E+36 8.1317E+36 3.2199E+38 1.1552E+38
21696 7.1226E+36 2.0627E+35 3.2832E+35 1.0582E+36 4.3774E+37 1.5726E+37
21697 1.2085E+37 3.5463E+35 5.6871E+35 1.8125E+36 7.4118E+37 2.6586E+37
21698 2.2107E+37 6.8056E+35 1.1233E+36 3.4958E+36 1.3822E+38 4.9543E+37
21699 2.2843E+37 9.6168E+35 1.0406E+37 5.5051E+36 2.7032E+38 9.6973E+37
21700 2.8813E+37 9.2921E+35 1.5775E+36 4.8195E+36 1.8436E+38 6.6053E+37
21701 3.4082E+37 1.1586E+36 2.0244E+36 6.0725E+36 2.2392E+38 8.0178E+37
21702 2.2983E+37 1.2647E+36 8.4448E+36 8.0965E+36 3.2208E+38 1.1558E+38
21703 2.5490E+37 1.1742E+36 7.4200E+36 6.7965E+36 3.1457E+38 1.1266E+38
21704 3.9141E+37 1.4289E+36 2.5883E+36 7.5841E+36 2.6661E+38 9.5375E+37
21705 4.4680E+37 1.8563E+36 3.5598E+36 1.0004E+37 3.2523E+38 1.1612E+38
21706 1.9186E+37 1.2980E+36 1.6426E+36 9.6136E+36 3.1763E+38 1.1418E+38
21707 4.7352E+37 2.2222E+36 4.4358E+36 1.1989E+37 3.6685E+38 1.3074E+38
21708 3.1035E+37 1.2409E+36 2.3377E+35 7.2726E+36 2.2569E+38 8.1040E+37
21709 4.9089E+37 2.8727E+36 5.8667E+36 1.4824E+37 4.2285E+38 1.5019E+38
21710 1.9750E+37 4.7077E+36 3.3711E+36 2.7841E+37 4.7540E+38 1.6998E+38
21711 2.8162E+37 1.1682E+36 1.2592E+37 6.2806E+36 3.2522E+38 1.1613E+38
21712 1.8805E+37 1.2921E+36 1.6350E+37 9.4485E+36 3.1833E+38 1.1451E+38
21713 2.5604E+37 1.1756E+36 4.1769E+36 6.8223E+36 3.1450E+38 1.1261E+38
21714 2.0888E+37 1.0243E+36 2.0847E+36 6.6068E+36 2.7344E+38 9.8213E+37
21715 1.5208E+37 1.4423E+36 1.1249E+37 1.1107E+37 3.2615E+38 1.1736E+38
21716 3.1451E+37 1.8128E+36 2.0773E+36 9.3862E+36 4.2301E+38 1.5012E+38
21717 2.1651E+37 7.3110E+35 4.0372E+36 3.8391E+36 2.2403E+38 8.0189E+37
21718 2.2177E+37 6.8110E+35 1.9991E+35 3.5071E+36 1.3811E+38 4.9492E+37
21719 2.8474E+37 1.1714E+36 3.9909E+36 6.3369E+36 3.2517E+38 1.1603E+38
21720 1.6578E+37 1.8524E+36 2.6825E+35 1.5398E+37 2.6252E+38 9.4720E+37
21721 1.3701E+37 7.5567E+35 2.8296E+35 5.8883E+36 1.3208E+38 4.7718E+37
21722 2.6317E+37 9.9666E+35 1.0277E+35 5.8020E+36 1.8609E+38 6.6862E+37
21723 1.3436E+37 1.0708E+36 2.5740E+36 8.5874E+36 2.5939E+38 9.3428E+37
21724 1.5282E+37 8.6274E+35 5.8095E+36 6.4814E+36 2.3028E+38 8.2965E+37
21725 1.2056E+37 3.5459E+35 1.8225E+35 1.8410E+36 7.4037E+37 2.6554E+37
21726 2.0862E+37 9.6142E+35 1.9052E+35 6.6143E+36 1.7197E+38 6.1939E+37
21727 3.1024E+37 1.2408E+36 4.1569E+35 7.2703E+36 2.2571E+38 8.1049E+37
21728 3.9087E+37 1.4302E+36 2.6197E+35 7.6970E+36 2.6642E+38 9.5291E+37
21729 2.3197E+37 1.2672E+36 1.5043E+36 8.1585E+36 3.2174E+38 1.1541E+38
21730 4.4351E+37 1.8300E+36 1.9864E+35 9.9846E+36 3.2156E+38 1.1481E+38
21731 2.2064E+37 6.8066E+35 2.0237E+35 3.5508E+36 1.3803E+38 4.9467E+37
21732 3.1365E+37 1.8127E+36 3.7016E+36 9.4020E+36 4.2301E+38 1.5014E+38
21733 1.7665E+37 1.0934E+36 4.2707E+36 8.1741E+36 2.7906E+38 1.0042E+38
21734 1.7714E+37 1.0256E+36 2.2105E+35 7.9820E+36 1.7459E+38 6.3013E+37
21735 2.8394E+37 1.1701E+36 7.0699E+36 6.2953E+36 3.2515E+38 1.1605E+38
